,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,label
43,300.98,300.99,301.0,301.02,301.04,301.05,301.06,301.08,301.1,301.11,301.13,301.14,1827100000.0,1828100000.0,1829100000.0,1830200000.0,1831200000.0,1832200000.0,1833300000.0,1834400000.0,1835500000.0,1836600000.0,1837700000.0,1838800000.0,0.0,0.0,0.0,0.11811,0.07874,0.11811,0.82677,0.35433,0.07874,0.0,0.0,0.0,14.156,17.767,16.828,14.817,12.544,11.472,11.044,12.706,14.028,12.6,15.139,14.9,-26.0,-18.0,-35.0,-28.0,-70.0,-43.0,-32.0,-21.0,-39.0,-37.0,-28.0,-20.0,85.677,LL
44,300.99,301.0,301.02,301.04,301.05,301.06,301.08,301.1,301.11,301.13,301.14,301.16,1828100000.0,1829100000.0,1830200000.0,1831200000.0,1832200000.0,1833300000.0,1834400000.0,1835500000.0,1836600000.0,1837700000.0,1838800000.0,1839900000.0,0.0,0.0,0.11811,0.07874,0.11811,0.82677,0.35433,0.07874,0.0,0.0,0.0,0.0,17.767,16.828,14.817,12.544,11.472,11.044,12.706,14.028,12.6,15.139,14.9,16.011,-18.0,-35.0,-28.0,-70.0,-43.0,-32.0,-21.0,-39.0,-37.0,-28.0,-20.0,-25.0,114.3,ML
45,301.0,301.02,301.04,301.05,301.06,301.08,301.1,301.11,301.13,301.14,301.16,301.17,1829100000.0,1830200000.0,1831200000.0,1832200000.0,1833300000.0,1834400000.0,1835500000.0,1836600000.0,1837700000.0,1838800000.0,1839900000.0,1841100000.0,0.0,0.11811,0.07874,0.11811,0.82677,0.35433,0.07874,0.0,0.0,0.0,0.0,0.31496,16.828,14.817,12.544,11.472,11.044,12.706,14.028,12.6,15.139,14.9,16.011,16.817,-35.0,-28.0,-70.0,-43.0,-32.0,-21.0,-39.0,-37.0,-28.0,-20.0,-25.0,-14.0,114.97,ML
46,301.02,301.04,301.05,301.06,301.08,301.1,301.11,301.13,301.14,301.16,301.17,301.19,1830200000.0,1831200000.0,1832200000.0,1833300000.0,1834400000.0,1835500000.0,1836600000.0,1837700000.0,1838800000.0,1839900000.0,1841100000.0,1842200000.0,0.11811,0.07874,0.11811,0.82677,0.35433,0.07874,0.0,0.0,0.0,0.0,0.31496,0.03937,14.817,12.544,11.472,11.044,12.706,14.028,12.6,15.139,14.9,16.011,16.817,17.794,-28.0,-70.0,-43.0,-32.0,-21.0,-39.0,-37.0,-28.0,-20.0,-25.0,-14.0,-3.0,78.463,LL
47,301.04,301.05,301.06,301.08,301.1,301.11,301.13,301.14,301.16,301.17,301.19,301.2,1831200000.0,1832200000.0,1833300000.0,1834400000.0,1835500000.0,1836600000.0,1837700000.0,1838800000.0,1839900000.0,1841100000.0,1842200000.0,1843300000.0,0.07874,0.11811,0.82677,0.35433,0.07874,0.0,0.0,0.0,0.0,0.31496,0.03937,0.74803,12.544,11.472,11.044,12.706,14.028,12.6,15.139,14.9,16.011,16.817,17.794,13.111,-70.0,-43.0,-32.0,-21.0,-39.0,-37.0,-28.0,-20.0,-25.0,-14.0,-3.0,-15.0,82.387,LL
48,301.05,301.06,301.08,301.1,301.11,301.13,301.14,301.16,301.17,301.19,301.2,301.22,1832200000.0,1833300000.0,1834400000.0,1835500000.0,1836600000.0,1837700000.0,1838800000.0,1839900000.0,1841100000.0,1842200000.0,1843300000.0,1844400000.0,0.11811,0.82677,0.35433,0.07874,0.0,0.0,0.0,0.0,0.31496,0.03937,0.74803,0.31496,11.472,11.044,12.706,14.028,12.6,15.139,14.9,16.011,16.817,17.794,13.111,10.083,-43.0,-32.0,-21.0,-39.0,-37.0,-28.0,-20.0,-25.0,-14.0,-3.0,-15.0,-27.0,39.613,VLL
49,301.06,301.08,301.1,301.11,301.13,301.14,301.16,301.17,301.19,301.2,301.22,301.23,1833300000.0,1834400000.0,1835500000.0,1836600000.0,1837700000.0,1838800000.0,1839900000.0,1841100000.0,1842200000.0,1843300000.0,1844400000.0,1845500000.0,0.82677,0.35433,0.07874,0.0,0.0,0.0,0.0,0.31496,0.03937,0.74803,0.31496,0.31496,11.044,12.706,14.028,12.6,15.139,14.9,16.011,16.817,17.794,13.111,10.083,10.672,-32.0,-21.0,-39.0,-37.0,-28.0,-20.0,-25.0,-14.0,-3.0,-15.0,-27.0,-18.0,65.454,LL
50,301.08,301.1,301.11,301.13,301.14,301.16,301.17,301.19,301.2,301.22,301.23,301.25,1834400000.0,1835500000.0,1836600000.0,1837700000.0,1838800000.0,1839900000.0,1841100000.0,1842200000.0,1843300000.0,1844400000.0,1845500000.0,1846700000.0,0.35433,0.07874,0.0,0.0,0.0,0.0,0.31496,0.03937,0.74803,0.31496,0.31496,1.2992,12.706,14.028,12.6,15.139,14.9,16.011,16.817,17.794,13.111,10.083,10.672,10.883,-21.0,-39.0,-37.0,-28.0,-20.0,-25.0,-14.0,-3.0,-15.0,-27.0,-18.0,-21.0,120.45,ML
51,301.1,301.11,301.13,301.14,301.16,301.17,301.19,301.2,301.22,301.23,301.25,301.26,1835500000.0,1836600000.0,1837700000.0,1838800000.0,1839900000.0,1841100000.0,1842200000.0,1843300000.0,1844400000.0,1845500000.0,1846700000.0,1847900000.0,0.07874,0.0,0.0,0.0,0.0,0.31496,0.03937,0.74803,0.31496,0.31496,1.2992,0.35433,14.028,12.6,15.139,14.9,16.011,16.817,17.794,13.111,10.083,10.672,10.883,11.45,-39.0,-37.0,-28.0,-20.0,-25.0,-14.0,-3.0,-15.0,-27.0,-18.0,-21.0,-25.0,74.897,LL
52,301.11,301.13,301.14,301.16,301.17,301.19,301.2,301.22,301.23,301.25,301.26,301.28,1836600000.0,1837700000.0,1838800000.0,1839900000.0,1841100000.0,1842200000.0,1843300000.0,1844400000.0,1845500000.0,1846700000.0,1847900000.0,1849100000.0,0.0,0.0,0.0,0.0,0.31496,0.03937,0.74803,0.31496,0.31496,1.2992,0.35433,0.0,12.6,15.139,14.9,16.011,16.817,17.794,13.111,10.083,10.672,10.883,11.45,13.322,-37.0,-28.0,-20.0,-25.0,-14.0,-3.0,-15.0,-27.0,-18.0,-21.0,-25.0,-18.0,77.806,LL
53,301.13,301.14,301.16,301.17,301.19,301.2,301.22,301.23,301.25,301.26,301.28,301.29,1837700000.0,1838800000.0,1839900000.0,1841100000.0,1842200000.0,1843300000.0,1844400000.0,1845500000.0,1846700000.0,1847900000.0,1849100000.0,1850300000.0,0.0,0.0,0.0,0.31496,0.03937,0.74803,0.31496,0.31496,1.2992,0.35433,0.0,0.0,15.139,14.9,16.011,16.817,17.794,13.111,10.083,10.672,10.883,11.45,13.322,13.972,-28.0,-20.0,-25.0,-14.0,-3.0,-15.0,-27.0,-18.0,-21.0,-25.0,-18.0,-19.0,153.06,ML
54,301.14,301.16,301.17,301.19,301.2,301.22,301.23,301.25,301.26,301.28,301.29,301.31,1838800000.0,1839900000.0,1841100000.0,1842200000.0,1843300000.0,1844400000.0,1845500000.0,1846700000.0,1847900000.0,1849100000.0,1850300000.0,1851500000.0,0.0,0.0,0.31496,0.03937,0.74803,0.31496,0.31496,1.2992,0.35433,0.0,0.0,0.0,14.9,16.011,16.817,17.794,13.111,10.083,10.672,10.883,11.45,13.322,13.972,14.322,-20.0,-25.0,-14.0,-3.0,-15.0,-27.0,-18.0,-21.0,-25.0,-18.0,-19.0,-27.0,144.61,ML
55,301.16,301.17,301.19,301.2,301.22,301.23,301.25,301.26,301.28,301.29,301.31,301.33,1839900000.0,1841100000.0,1842200000.0,1843300000.0,1844400000.0,1845500000.0,1846700000.0,1847900000.0,1849100000.0,1850300000.0,1851500000.0,1852700000.0,0.0,0.31496,0.03937,0.74803,0.31496,0.31496,1.2992,0.35433,0.0,0.0,0.0,0.0,16.011,16.817,17.794,13.111,10.083,10.672,10.883,11.45,13.322,13.972,14.322,13.922,-25.0,-14.0,-3.0,-15.0,-27.0,-18.0,-21.0,-25.0,-18.0,-19.0,-27.0,-20.0,183.68,ML
56,301.17,301.19,301.2,301.22,301.23,301.25,301.26,301.28,301.29,301.31,301.33,301.34,1841100000.0,1842200000.0,1843300000.0,1844400000.0,1845500000.0,1846700000.0,1847900000.0,1849100000.0,1850300000.0,1851500000.0,1852700000.0,1853900000.0,0.31496,0.03937,0.74803,0.31496,0.31496,1.2992,0.35433,0.0,0.0,0.0,0.0,0.0,16.817,17.794,13.111,10.083,10.672,10.883,11.45,13.322,13.972,14.322,13.922,14.622,-14.0,-3.0,-15.0,-27.0,-18.0,-21.0,-25.0,-18.0,-19.0,-27.0,-20.0,-19.0,223.9,HL
57,301.19,301.2,301.22,301.23,301.25,301.26,301.28,301.29,301.31,301.33,301.34,301.36,1842200000.0,1843300000.0,1844400000.0,1845500000.0,1846700000.0,1847900000.0,1849100000.0,1850300000.0,1851500000.0,1852700000.0,1853900000.0,1855200000.0,0.03937,0.74803,0.31496,0.31496,1.2992,0.35433,0.0,0.0,0.0,0.0,0.0,0.03937,17.794,13.111,10.083,10.672,10.883,11.45,13.322,13.972,14.322,13.922,14.622,16.656,-3.0,-15.0,-27.0,-18.0,-21.0,-25.0,-18.0,-19.0,-27.0,-20.0,-19.0,-17.0,193.03,ML
58,301.2,301.22,301.23,301.25,301.26,301.28,301.29,301.31,301.33,301.34,301.36,301.37,1843300000.0,1844400000.0,1845500000.0,1846700000.0,1847900000.0,1849100000.0,1850300000.0,1851500000.0,1852700000.0,1853900000.0,1855200000.0,1856400000.0,0.74803,0.31496,0.31496,1.2992,0.35433,0.0,0.0,0.0,0.0,0.0,0.03937,0.03937,13.111,10.083,10.672,10.883,11.45,13.322,13.972,14.322,13.922,14.622,16.656,15.95,-15.0,-27.0,-18.0,-21.0,-25.0,-18.0,-19.0,-27.0,-20.0,-19.0,-17.0,-15.0,199.6,ML
59,301.22,301.23,301.25,301.26,301.28,301.29,301.31,301.33,301.34,301.36,301.37,301.39,1844400000.0,1845500000.0,1846700000.0,1847900000.0,1849100000.0,1850300000.0,1851500000.0,1852700000.0,1853900000.0,1855200000.0,1856400000.0,1857600000.0,0.31496,0.31496,1.2992,0.35433,0.0,0.0,0.0,0.0,0.0,0.03937,0.03937,0.03937,10.083,10.672,10.883,11.45,13.322,13.972,14.322,13.922,14.622,16.656,15.95,13.344,-27.0,-18.0,-21.0,-25.0,-18.0,-19.0,-27.0,-20.0,-19.0,-17.0,-15.0,-30.0,146.23,ML
60,301.23,301.25,301.26,301.28,301.29,301.31,301.33,301.34,301.36,301.37,301.39,301.4,1845500000.0,1846700000.0,1847900000.0,1849100000.0,1850300000.0,1851500000.0,1852700000.0,1853900000.0,1855200000.0,1856400000.0,1857600000.0,1858800000.0,0.31496,1.2992,0.35433,0.0,0.0,0.0,0.0,0.0,0.03937,0.03937,0.03937,0.3937,10.672,10.883,11.45,13.322,13.972,14.322,13.922,14.622,16.656,15.95,13.344,9.3444,-18.0,-21.0,-25.0,-18.0,-19.0,-27.0,-20.0,-19.0,-17.0,-15.0,-30.0,-34.0,125.29,ML
61,301.25,301.26,301.28,301.29,301.31,301.33,301.34,301.36,301.37,301.39,301.4,301.42,1846700000.0,1847900000.0,1849100000.0,1850300000.0,1851500000.0,1852700000.0,1853900000.0,1855200000.0,1856400000.0,1857600000.0,1858800000.0,1860000000.0,1.2992,0.35433,0.0,0.0,0.0,0.0,0.0,0.03937,0.03937,0.03937,0.3937,0.03937,10.883,11.45,13.322,13.972,14.322,13.922,14.622,16.656,15.95,13.344,9.3444,11.228,-21.0,-25.0,-18.0,-19.0,-27.0,-20.0,-19.0,-17.0,-15.0,-30.0,-34.0,-14.0,126.24,ML
62,301.26,301.28,301.29,301.31,301.33,301.34,301.36,301.37,301.39,301.4,301.42,301.44,1847900000.0,1849100000.0,1850300000.0,1851500000.0,1852700000.0,1853900000.0,1855200000.0,1856400000.0,1857600000.0,1858800000.0,1860000000.0,1861300000.0,0.35433,0.0,0.0,0.0,0.0,0.0,0.03937,0.03937,0.03937,0.3937,0.03937,0.15748,11.45,13.322,13.972,14.322,13.922,14.622,16.656,15.95,13.344,9.3444,11.228,11.572,-25.0,-18.0,-19.0,-27.0,-20.0,-19.0,-17.0,-15.0,-30.0,-34.0,-14.0,-23.0,89.613,LL
63,301.28,301.29,301.31,301.33,301.34,301.36,301.37,301.39,301.4,301.42,301.44,301.45,1849100000.0,1850300000.0,1851500000.0,1852700000.0,1853900000.0,1855200000.0,1856400000.0,1857600000.0,1858800000.0,1860000000.0,1861300000.0,1862700000.0,0.0,0.0,0.0,0.0,0.0,0.03937,0.03937,0.03937,0.3937,0.03937,0.15748,0.3937,13.322,13.972,14.322,13.922,14.622,16.656,15.95,13.344,9.3444,11.228,11.572,11.378,-18.0,-19.0,-27.0,-20.0,-19.0,-17.0,-15.0,-30.0,-34.0,-14.0,-23.0,-6.0,57.73,LL
64,301.29,301.31,301.33,301.34,301.36,301.37,301.39,301.4,301.42,301.44,301.45,301.47,1850300000.0,1851500000.0,1852700000.0,1853900000.0,1855200000.0,1856400000.0,1857600000.0,1858800000.0,1860000000.0,1861300000.0,1862700000.0,1864000000.0,0.0,0.0,0.0,0.0,0.03937,0.03937,0.03937,0.3937,0.03937,0.15748,0.3937,0.19685,13.972,14.322,13.922,14.622,16.656,15.95,13.344,9.3444,11.228,11.572,11.378,12.761,-19.0,-27.0,-20.0,-19.0,-17.0,-15.0,-30.0,-34.0,-14.0,-23.0,-6.0,-25.0,101.32,ML
65,301.31,301.33,301.34,301.36,301.37,301.39,301.4,301.42,301.44,301.45,301.47,301.48,1851500000.0,1852700000.0,1853900000.0,1855200000.0,1856400000.0,1857600000.0,1858800000.0,1860000000.0,1861300000.0,1862700000.0,1864000000.0,1865300000.0,0.0,0.0,0.0,0.03937,0.03937,0.03937,0.3937,0.03937,0.15748,0.3937,0.19685,0.0,14.322,13.922,14.622,16.656,15.95,13.344,9.3444,11.228,11.572,11.378,12.761,13.2,-27.0,-20.0,-19.0,-17.0,-15.0,-30.0,-34.0,-14.0,-23.0,-6.0,-25.0,-24.0,78.297,LL
66,301.33,301.34,301.36,301.37,301.39,301.4,301.42,301.44,301.45,301.47,301.48,301.5,1852700000.0,1853900000.0,1855200000.0,1856400000.0,1857600000.0,1858800000.0,1860000000.0,1861300000.0,1862700000.0,1864000000.0,1865300000.0,1866600000.0,0.0,0.0,0.03937,0.03937,0.03937,0.3937,0.03937,0.15748,0.3937,0.19685,0.0,0.0,13.922,14.622,16.656,15.95,13.344,9.3444,11.228,11.572,11.378,12.761,13.2,15.667,-20.0,-19.0,-17.0,-15.0,-30.0,-34.0,-14.0,-23.0,-6.0,-25.0,-24.0,-32.0,123.97,ML
67,301.34,301.36,301.37,301.39,301.4,301.42,301.44,301.45,301.47,301.48,301.5,301.51,1853900000.0,1855200000.0,1856400000.0,1857600000.0,1858800000.0,1860000000.0,1861300000.0,1862700000.0,1864000000.0,1865300000.0,1866600000.0,1868000000.0,0.0,0.03937,0.03937,0.03937,0.3937,0.03937,0.15748,0.3937,0.19685,0.0,0.0,0.0,14.622,16.656,15.95,13.344,9.3444,11.228,11.572,11.378,12.761,13.2,15.667,14.361,-19.0,-17.0,-15.0,-30.0,-34.0,-14.0,-23.0,-6.0,-25.0,-24.0,-32.0,-31.0,122.39,ML
68,301.36,301.37,301.39,301.4,301.42,301.44,301.45,301.47,301.48,301.5,301.51,301.53,1855200000.0,1856400000.0,1857600000.0,1858800000.0,1860000000.0,1861300000.0,1862700000.0,1864000000.0,1865300000.0,1866600000.0,1868000000.0,1869300000.0,0.03937,0.03937,0.03937,0.3937,0.03937,0.15748,0.3937,0.19685,0.0,0.0,0.0,0.0,16.656,15.95,13.344,9.3444,11.228,11.572,11.378,12.761,13.2,15.667,14.361,15.617,-17.0,-15.0,-30.0,-34.0,-14.0,-23.0,-6.0,-25.0,-24.0,-32.0,-31.0,-28.0,173.1,ML
69,301.37,301.39,301.4,301.42,301.44,301.45,301.47,301.48,301.5,301.51,301.53,301.54,1856400000.0,1857600000.0,1858800000.0,1860000000.0,1861300000.0,1862700000.0,1864000000.0,1865300000.0,1866600000.0,1868000000.0,1869300000.0,1870600000.0,0.03937,0.03937,0.3937,0.03937,0.15748,0.3937,0.19685,0.0,0.0,0.0,0.0,0.0,15.95,13.344,9.3444,11.228,11.572,11.378,12.761,13.2,15.667,14.361,15.617,15.789,-15.0,-30.0,-34.0,-14.0,-23.0,-6.0,-25.0,-24.0,-32.0,-31.0,-28.0,-19.0,138.45,ML
70,301.39,301.4,301.42,301.44,301.45,301.47,301.48,301.5,301.51,301.53,301.54,301.56,1857600000.0,1858800000.0,1860000000.0,1861300000.0,1862700000.0,1864000000.0,1865300000.0,1866600000.0,1868000000.0,1869300000.0,1870600000.0,1871900000.0,0.03937,0.3937,0.03937,0.15748,0.3937,0.19685,0.0,0.0,0.0,0.0,0.0,0.23622,13.344,9.3444,11.228,11.572,11.378,12.761,13.2,15.667,14.361,15.617,15.789,15.572,-30.0,-34.0,-14.0,-23.0,-6.0,-25.0,-24.0,-32.0,-31.0,-28.0,-19.0,-28.0,73.563,LL
71,301.4,301.42,301.44,301.45,301.47,301.48,301.5,301.51,301.53,301.54,301.56,301.57,1858800000.0,1860000000.0,1861300000.0,1862700000.0,1864000000.0,1865300000.0,1866600000.0,1868000000.0,1869300000.0,1870600000.0,1871900000.0,1873300000.0,0.3937,0.03937,0.15748,0.3937,0.19685,0.0,0.0,0.0,0.0,0.0,0.23622,0.35433,9.3444,11.228,11.572,11.378,12.761,13.2,15.667,14.361,15.617,15.789,15.572,12.972,-34.0,-14.0,-23.0,-6.0,-25.0,-24.0,-32.0,-31.0,-28.0,-19.0,-28.0,-33.0,99.903,LL
72,301.42,301.44,301.45,301.47,301.48,301.5,301.51,301.53,301.54,301.56,301.57,301.59,1860000000.0,1861300000.0,1862700000.0,1864000000.0,1865300000.0,1866600000.0,1868000000.0,1869300000.0,1870600000.0,1871900000.0,1873300000.0,1874600000.0,0.03937,0.15748,0.3937,0.19685,0.0,0.0,0.0,0.0,0.0,0.23622,0.35433,0.57087,11.228,11.572,11.378,12.761,13.2,15.667,14.361,15.617,15.789,15.572,12.972,10.544,-14.0,-23.0,-6.0,-25.0,-24.0,-32.0,-31.0,-28.0,-19.0,-28.0,-33.0,-45.0,105.48,ML
73,301.44,301.45,301.47,301.48,301.5,301.51,301.53,301.54,301.56,301.57,301.59,301.6,1861300000.0,1862700000.0,1864000000.0,1865300000.0,1866600000.0,1868000000.0,1869300000.0,1870600000.0,1871900000.0,1873300000.0,1874600000.0,1875900000.0,0.15748,0.3937,0.19685,0.0,0.0,0.0,0.0,0.0,0.23622,0.35433,0.57087,0.7874,11.572,11.378,12.761,13.2,15.667,14.361,15.617,15.789,15.572,12.972,10.544,9.7833,-23.0,-6.0,-25.0,-24.0,-32.0,-31.0,-28.0,-19.0,-28.0,-33.0,-45.0,-3.0,89.062,LL
74,301.45,301.47,301.48,301.5,301.51,301.53,301.54,301.56,301.57,301.59,301.6,301.65,1862700000.0,1864000000.0,1865300000.0,1866600000.0,1868000000.0,1869300000.0,1870600000.0,1871900000.0,1873300000.0,1874600000.0,1875900000.0,1877300000.0,0.3937,0.19685,0.0,0.0,0.0,0.0,0.0,0.23622,0.35433,0.57087,0.7874,0.19685,11.378,12.761,13.2,15.667,14.361,15.617,15.789,15.572,12.972,10.544,9.7833,11.617,-6.0,-25.0,-24.0,-32.0,-31.0,-28.0,-19.0,-28.0,-33.0,-45.0,-3.0,-21.0,41.355,VLL
75,301.47,301.48,301.5,301.51,301.53,301.54,301.56,301.57,301.59,301.6,301.65,301.71,1864000000.0,1865300000.0,1866600000.0,1868000000.0,1869300000.0,1870600000.0,1871900000.0,1873300000.0,1874600000.0,1875900000.0,1877300000.0,1878800000.0,0.19685,0.0,0.0,0.0,0.0,0.0,0.23622,0.35433,0.57087,0.7874,0.19685,0.27559,12.761,13.2,15.667,14.361,15.617,15.789,15.572,12.972,10.544,9.7833,11.617,12.528,-25.0,-24.0,-32.0,-31.0,-28.0,-19.0,-28.0,-33.0,-45.0,-3.0,-21.0,-27.0,-11.737,VLL
76,301.48,301.5,301.51,301.53,301.54,301.56,301.57,301.59,301.6,301.65,301.71,301.76,1865300000.0,1866600000.0,1868000000.0,1869300000.0,1870600000.0,1871900000.0,1873300000.0,1874600000.0,1875900000.0,1877300000.0,1878800000.0,1880200000.0,0.0,0.0,0.0,0.0,0.0,0.23622,0.35433,0.57087,0.7874,0.19685,0.27559,0.07874,13.2,15.667,14.361,15.617,15.789,15.572,12.972,10.544,9.7833,11.617,12.528,12.711,-24.0,-32.0,-31.0,-28.0,-19.0,-28.0,-33.0,-45.0,-3.0,-21.0,-27.0,-36.0,41.387,VLL
77,301.5,301.51,301.53,301.54,301.56,301.57,301.59,301.6,301.65,301.71,301.76,301.82,1866600000.0,1868000000.0,1869300000.0,1870600000.0,1871900000.0,1873300000.0,1874600000.0,1875900000.0,1877300000.0,1878800000.0,1880200000.0,1881700000.0,0.0,0.0,0.0,0.0,0.23622,0.35433,0.57087,0.7874,0.19685,0.27559,0.07874,0.07874,15.667,14.361,15.617,15.789,15.572,12.972,10.544,9.7833,11.617,12.528,12.711,12.394,-32.0,-31.0,-28.0,-19.0,-28.0,-33.0,-45.0,-3.0,-21.0,-27.0,-36.0,-35.0,82.93,LL
78,301.51,301.53,301.54,301.56,301.57,301.59,301.6,301.65,301.71,301.76,301.82,301.87,1868000000.0,1869300000.0,1870600000.0,1871900000.0,1873300000.0,1874600000.0,1875900000.0,1877300000.0,1878800000.0,1880200000.0,1881700000.0,1883100000.0,0.0,0.0,0.0,0.23622,0.35433,0.57087,0.7874,0.19685,0.27559,0.07874,0.07874,0.0,14.361,15.617,15.789,15.572,12.972,10.544,9.7833,11.617,12.528,12.711,12.394,16.344,-31.0,-28.0,-19.0,-28.0,-33.0,-45.0,-3.0,-21.0,-27.0,-36.0,-35.0,-30.0,63.935,LL
79,301.53,301.54,301.56,301.57,301.59,301.6,301.65,301.71,301.76,301.82,301.87,301.93,1869300000.0,1870600000.0,1871900000.0,1873300000.0,1874600000.0,1875900000.0,1877300000.0,1878800000.0,1880200000.0,1881700000.0,1883100000.0,1884500000.0,0.0,0.0,0.23622,0.35433,0.57087,0.7874,0.19685,0.27559,0.07874,0.07874,0.0,0.0,15.617,15.789,15.572,12.972,10.544,9.7833,11.617,12.528,12.711,12.394,16.344,15.439,-28.0,-19.0,-28.0,-33.0,-45.0,-3.0,-21.0,-27.0,-36.0,-35.0,-30.0,-15.0,132.16,ML
80,301.54,301.56,301.57,301.59,301.6,301.65,301.71,301.76,301.82,301.87,301.93,301.98,1870600000.0,1871900000.0,1873300000.0,1874600000.0,1875900000.0,1877300000.0,1878800000.0,1880200000.0,1881700000.0,1883100000.0,1884500000.0,1886000000.0,0.0,0.23622,0.35433,0.57087,0.7874,0.19685,0.27559,0.07874,0.07874,0.0,0.0,0.0,15.789,15.572,12.972,10.544,9.7833,11.617,12.528,12.711,12.394,16.344,15.439,15.306,-19.0,-28.0,-33.0,-45.0,-3.0,-21.0,-27.0,-36.0,-35.0,-30.0,-15.0,-23.0,107.56,ML
81,301.56,301.57,301.59,301.6,301.65,301.71,301.76,301.82,301.87,301.93,301.98,302.03,1871900000.0,1873300000.0,1874600000.0,1875900000.0,1877300000.0,1878800000.0,1880200000.0,1881700000.0,1883100000.0,1884500000.0,1886000000.0,1887400000.0,0.23622,0.35433,0.57087,0.7874,0.19685,0.27559,0.07874,0.07874,0.0,0.0,0.0,0.03937,15.572,12.972,10.544,9.7833,11.617,12.528,12.711,12.394,16.344,15.439,15.306,17.378,-28.0,-33.0,-45.0,-3.0,-21.0,-27.0,-36.0,-35.0,-30.0,-15.0,-23.0,-17.0,108.23,ML
82,301.57,301.59,301.6,301.65,301.71,301.76,301.82,301.87,301.93,301.98,302.03,302.09,1873300000.0,1874600000.0,1875900000.0,1877300000.0,1878800000.0,1880200000.0,1881700000.0,1883100000.0,1884500000.0,1886000000.0,1887400000.0,1888900000.0,0.35433,0.57087,0.7874,0.19685,0.27559,0.07874,0.07874,0.0,0.0,0.0,0.03937,0.07874,12.972,10.544,9.7833,11.617,12.528,12.711,12.394,16.344,15.439,15.306,17.378,16.378,-33.0,-45.0,-3.0,-21.0,-27.0,-36.0,-35.0,-30.0,-15.0,-23.0,-17.0,-6.0,100.6,ML
83,301.59,301.6,301.65,301.71,301.76,301.82,301.87,301.93,301.98,302.03,302.09,302.14,1874600000.0,1875900000.0,1877300000.0,1878800000.0,1880200000.0,1881700000.0,1883100000.0,1884500000.0,1886000000.0,1887400000.0,1888900000.0,1890300000.0,0.57087,0.7874,0.19685,0.27559,0.07874,0.07874,0.0,0.0,0.0,0.03937,0.07874,0.19685,10.544,9.7833,11.617,12.528,12.711,12.394,16.344,15.439,15.306,17.378,16.378,14.322,-45.0,-3.0,-21.0,-27.0,-36.0,-35.0,-30.0,-15.0,-23.0,-17.0,-6.0,-16.0,129.42,ML
84,301.6,301.65,301.71,301.76,301.82,301.87,301.93,301.98,302.03,302.09,302.14,302.2,1875900000.0,1877300000.0,1878800000.0,1880200000.0,1881700000.0,1883100000.0,1884500000.0,1886000000.0,1887400000.0,1888900000.0,1890300000.0,1891700000.0,0.7874,0.19685,0.27559,0.07874,0.07874,0.0,0.0,0.0,0.03937,0.07874,0.19685,0.82677,9.7833,11.617,12.528,12.711,12.394,16.344,15.439,15.306,17.378,16.378,14.322,11.622,-3.0,-21.0,-27.0,-36.0,-35.0,-30.0,-15.0,-23.0,-17.0,-6.0,-16.0,-17.0,155.9,ML
85,301.65,301.71,301.76,301.82,301.87,301.93,301.98,302.03,302.09,302.14,302.2,302.25,1877300000.0,1878800000.0,1880200000.0,1881700000.0,1883100000.0,1884500000.0,1886000000.0,1887400000.0,1888900000.0,1890300000.0,1891700000.0,1893200000.0,0.19685,0.27559,0.07874,0.07874,0.0,0.0,0.0,0.03937,0.07874,0.19685,0.82677,0.31496,11.617,12.528,12.711,12.394,16.344,15.439,15.306,17.378,16.378,14.322,11.622,8.1889,-21.0,-27.0,-36.0,-35.0,-30.0,-15.0,-23.0,-17.0,-6.0,-16.0,-17.0,-32.0,45.811,VLL
86,301.71,301.76,301.82,301.87,301.93,301.98,302.03,302.09,302.14,302.2,302.25,302.3,1878800000.0,1880200000.0,1881700000.0,1883100000.0,1884500000.0,1886000000.0,1887400000.0,1888900000.0,1890300000.0,1891700000.0,1893200000.0,1894700000.0,0.27559,0.07874,0.07874,0.0,0.0,0.0,0.03937,0.07874,0.19685,0.82677,0.31496,0.70866,12.528,12.711,12.394,16.344,15.439,15.306,17.378,16.378,14.322,11.622,8.1889,10.117,-27.0,-36.0,-35.0,-30.0,-15.0,-23.0,-17.0,-6.0,-16.0,-17.0,-32.0,-42.0,81.129,LL
87,301.76,301.82,301.87,301.93,301.98,302.03,302.09,302.14,302.2,302.25,302.3,302.36,1880200000.0,1881700000.0,1883100000.0,1884500000.0,1886000000.0,1887400000.0,1888900000.0,1890300000.0,1891700000.0,1893200000.0,1894700000.0,1896300000.0,0.07874,0.07874,0.0,0.0,0.0,0.03937,0.07874,0.19685,0.82677,0.31496,0.70866,0.43307,12.711,12.394,16.344,15.439,15.306,17.378,16.378,14.322,11.622,8.1889,10.117,11.3,-36.0,-35.0,-30.0,-15.0,-23.0,-17.0,-6.0,-16.0,-17.0,-32.0,-42.0,-13.0,-16.503,VLL
